Accuracy,Precision,Recall,F1
0.8225191419543024,0.8514604935506397,0.8423927212054851,0.846902335943387
0.8479144741325136,0.8607672477602798,0.8802349102773246,0.8703922365678817
0.832806903534888,0.8428546470999301,0.8763168820385074,0.8592601073709386
0.8398999086589756,0.8664471570831995,0.8561113021398153,0.8612482205340393
0.8300095826636786,0.8294027824906685,0.8900781625938016,0.8586699454854554
0.8403550578781359,0.8270131621729025,0.915533514637658,0.8690249473277951
0.8436330864421926,0.8773429792831305,0.845563669497009,0.861160236969693
0.8461745586029157,0.8670971177527791,0.8667624826998829,0.8669297679340339
0.829147315480179,0.8366051927575378,0.8715566685515793,0.853723351642917
0.8387512919946843,0.8585109750949768,0.8665468344317955,0.8625101879891063
0.8412586447487465,0.8305158214130905,0.9123326808105391,0.8695038321903992
0.7987735964322805,0.812620345083628,0.8492476851851852,0.8305303843952382
0.8223793740740175,0.8333653071403906,0.8643170754354084,0.8485590384039381
0.8231507329946761,0.8908304498269897,0.7982739464096535,0.8420163257518977
0.8336442310632702,0.8513812649546403,0.867702098248634,0.8594642072902943
0.8481850938744547,0.8478866984134817,0.8994516496315975,0.8729083184626816
0.8185479924410682,0.8158633821254314,0.8882166224007255,0.8505039853611636
0.8439748889909662,0.8625408179132328,0.8719870048207923,0.8672381895406103
0.8369162000875556,0.8217024493861533,0.9147995243630339,0.8657554338892612
0.8242556557988102,0.8227711622780746,0.8920754913039525,0.8560228837800614
0.8473577805204934,0.8826945102948619,0.8537788712980974,0.8679959401499525
0.8447594929076411,0.8475504182212793,0.8957025964821854,0.870961477017147
0.8372399704238987,0.8578724834818139,0.864940618196514,0.8613920517248095
0.8406596710664782,0.8527074175305127,0.8768959755449918,0.864632557664308
0.8436649854806664,0.8520636530780448,0.8843122030820251,0.867888462680977
0.837845670444319,0.832786566547593,0.9013677012098895,0.8657210342170744
0.843270339137293,0.8582852356459487,0.8695404280145324,0.8638761732257534
0.8347173525250662,0.8102583525577018,0.9343047339235849,0.867871411887639
0.8491217406212497,0.8718977600659612,0.8633908038156408,0.8676234299896757
0.837576941422309,0.8306303765336341,0.9094067240514146,0.8682353374730518
0.8332493010038043,0.8753080197132617,0.828711558854719,0.8513726985510405
0.8454648190705893,0.8627557346559206,0.8726403386154912,0.8676698858876022
0.580005958337471,0.578872179296149,0.9980005031846291,0.7327347764161446
0.841678149194193,0.8649314197955833,0.8604543957853145,0.8626870993087147
0.837964211158785,0.8758852912938819,0.8386043909197485,0.85683951188637
0.8426328023978055,0.8438504483166976,0.8956954491816735,0.8690003608805484
0.8460904517924756,0.8440919924629072,0.9025685502701981,0.8723514011942068
0.8412934455209669,0.8485834946331163,0.8838661534836226,0.8658655449252316
0.8418580216835181,0.8559815347934713,0.8775841893121831,0.8666482624020133
0.8335793246784542,0.8298840663025774,0.8977043063688657,0.8624629707998308
0.8267440603918057,0.7927335640138409,0.9482362679911346,0.863540197461213
0.8328170776367188,0.8161193399215981,0.9175782847943416,0.8638800370225428
0.8335986480267377,0.8612615269140038,0.845909797003765,0.8535166367802351
0.8354978354978355,0.8789543295184625,0.8373232193365904,0.8576338592009272
0.8403378439468371,0.8645534643657786,0.8599914431292217,0.8622664196808684
0.8407942907456323,0.8504202112621758,0.8806003912123591,0.8652472069504279
0.8377031621105574,0.889264894070809,0.8265753859166843,0.8567749359562722
0.8428112791552238,0.8566749844042421,0.8764609677290678,0.8664550348009543
0.8583529916362856,0.8521178937850837,0.909913775763346,0.8800679619205728
0.8405034011535009,0.8334743100198173,0.9057067072850464,0.8680905155054369
0.8431607348572121,0.8648926597249004,0.8685324796034287,0.8667087482448118
0.807247144262047,0.8119397811122666,0.8643768452129903,0.8373381680753811
0.8483062086517896,0.8474484722750765,0.903645526539695,0.8746452463004258
0.8252918581004745,0.8859060402684564,0.804171614435438,0.8430624340342616
