Accuracy,Precision,Recall,F1
0.810502545259693,0.8171181071821062,0.8562525403061916,0.8362277132744533
0.846290850349998,0.8483031012287887,0.8763128069512656,0.8620804994982718
0.8518893934479403,0.8741531033408613,0.8464032574272357,0.8600543998774087
0.8393887087946785,0.8355955578137475,0.8813351707242383,0.857856104921942
0.8519771071800208,0.8650129356262365,0.8739237392373924,0.8694455066921607
0.8370589174517005,0.8350378927231256,0.8604898021078171,0.8475728155339805
0.8632438373371016,0.8476381405838868,0.927856261143876,0.8859350445259297
0.860876609533555,0.8315432447710571,0.9304973511504705,0.8782417254375164
0.8601589667163437,0.8829940695624299,0.8517316017316018,0.8670811363815221
0.8216643502432245,0.8313525749858517,0.8358124034788263,0.833576523994812
0.8488301559792027,0.8684621069053289,0.8486039794608472,0.8584182120683359
0.8142264909904363,0.7963829787234042,0.8715461036945048,0.8322709753928255
0.8311464731062721,0.8153547886777821,0.893895595987077,0.8528207000040556
0.8445315939013166,0.8618558042686101,0.882588125541414,0.8720987654320987
0.8314160217527714,0.7964506074677183,0.9378323721069582,0.861378646119978
0.8415068596983248,0.875178622463561,0.834173249795696,0.8541841004184099
0.8450375312760634,0.8788015998792544,0.846601235914213,0.8624009479374953
0.8659665666523789,0.8922309670381049,0.8678187054721843,0.8798555346371076
0.8342512351178424,0.8517678061635312,0.8490951546993578,0.8504293805956513
0.8365075968328697,0.8661889250814332,0.8401364842663971,0.8529638183217859
0.8595602094240837,0.8692930218353947,0.8740308589851846,0.8716555023923445
0.829778490116303,0.8438666851057945,0.8662691652470187,0.8549211908931699
0.8533880729673679,0.8526804860614725,0.8947644764476448,0.8732157235927092
0.8429090627899783,0.8349816508054986,0.9049480922205744,0.8685581184691534
0.8423063696457912,0.8396201354761589,0.8807384186694531,0.8596878931084894
0.8415919769416038,0.8331081993786302,0.88894494090516,0.860121330451154
0.8422960725075529,0.8276559592200016,0.890097459101984,0.8577418137604294
0.8471309326988992,0.8772113943028486,0.8446048357993504,0.8605993748850891
0.8377058940265926,0.8746186255993026,0.8359369575782823,0.8548404274202137
0.8465025113316182,0.8279076876050742,0.8778867190665263,0.8521650214339088
0.8615991851285969,0.8891573542736333,0.8678605645220724,0.8783798903516951
0.8367929012834733,0.8139721297323961,0.9228887024608501,0.8650153987287859
0.8355595513314497,0.8853320200279078,0.8152683295540438,0.8488568842718295
0.8449375159398113,0.8536886828891463,0.8630222569308864,0.8583300970873785
0.8324156916724019,0.8573045517018353,0.8326658814291323,0.8448056086679413
0.8435036059937969,0.8295097802463173,0.9096927966101694,0.8677529367184539
0.82465312688518,0.8538340935005702,0.8384184744576627,0.8460560694866182
0.8466312056737588,0.8222994231777662,0.9315363481101953,0.8735159976325592
0.8416455585640668,0.8848631850223604,0.8471083375662144,0.865574256691629
0.8425535270691219,0.8419592063271819,0.8761822251101004,0.8587298779409164
0.8506678432473628,0.8444971215712834,0.8973085780080599,0.8701022295104847
0.8532083810770994,0.8747874478281032,0.8519382762514114,0.8632116843991915
0.8411863941308015,0.8505961500033304,0.8761578044596913,0.8631877788292551
0.84246004996233,0.8691588785046729,0.8315843925509903,0.8499565693568488
0.8447335291649182,0.8374465914163638,0.8961987306353648,0.8658271246785786
0.8339483394833949,0.8973989535148252,0.8093837630805006,0.8511219792865362
0.8543527219072765,0.8640937284631289,0.8757421247468045,0.8698789329448087
0.8545239503252513,0.8781825009387908,0.8651868294487607,0.8716362281028699
0.8404707420725728,0.7998414344087333,0.9547208269636748,0.8704453441295547
0.828869286287089,0.8959237445753255,0.7980809057020571,0.8441767068273093
0.85,0.8697209371735561,0.8614293104722489,0.8655552667731036
0.8293794944028468,0.8461837249951447,0.8544254150869395,0.8502845991218084
0.8511607977563104,0.8617058617058617,0.8689650290244938,0.8653202213527897
0.8227974883470087,0.8266056318490775,0.8501926095020688,0.838233225488817
0.8407295310718919,0.8711507293354943,0.8369903737259343,0.8537289726373547
0.8481100215648777,0.843135935397039,0.8993611370325174,0.8703414261401132
0.8566834511065036,0.8503165954940363,0.8950631636053631,0.8721162922408912
0.8446875,0.8795354357409292,0.8344727740690099,0.8564117379999175
0.8350218204488778,0.8432021403928748,0.8564685689766145,0.849783580500958
0.8485161495371658,0.8620665596874346,0.8706313416009019,0.8663277826468011
0.8228218595886292,0.852752519912596,0.838508455780427,0.8455705049799057
0.8470192577170997,0.8408591115672189,0.8742473896806646,0.8572282629002728
0.8476379996539194,0.8377790663960568,0.9000155738981467,0.8677828665815752
0.851087002052528,0.8751068680535765,0.8720624778132765,0.8735820205540344
0.8061051232836262,0.8647029095372175,0.7799557176348008,0.8201458554456124
0.8632002346335945,0.8480308779275154,0.9322545846817691,0.8881504573327396
0.8593780868465764,0.8625026646770412,0.8819938962360122,0.8721393928507275
0.8456442245644225,0.8510218463706836,0.8912177121771218,0.8706560922855082
