Accuracy,Precision,Recall,F1
0.8563379364252215,0.8523283386307452,0.9192512787027968,0.8845257729259928
0.8625173370319001,0.9029143055394935,0.8722976370035194,0.8873419519818155
0.8734948604992658,0.860768592756428,0.9437405274325553,0.900347021399653
0.854896204655064,0.8293648449039882,0.9173910201947585,0.8711599329733755
0.8507923982376537,0.8612132889589537,0.8722133522559281,0.8666784182384393
0.8561745554243936,0.8478104339857302,0.8991946681477367,0.8727468751052863
0.849826841153575,0.8439555006180469,0.9072981448998033,0.8744812746554639
0.8574700777494596,0.891960080735591,0.8646195652173913,0.8780770504470692
0.8560603246536161,0.8823302716937504,0.870532319391635,0.8763915914383233
0.8453899295868208,0.8594162932322188,0.8713811382303256,0.8653573597894312
0.8770751840330181,0.8784001664326208,0.910851040880164,0.8943313299266593
0.8671059498956158,0.8712417190419569,0.8952696805725258,0.8830922865013774
0.8543943729958969,0.874527545527431,0.882563717274461,0.8785272544225514
0.879951596255828,0.8591864874181316,0.9419285759274422,0.8986569720277617
0.8718424101969873,0.8898507655533303,0.8951712484564892,0.8925030778202553
0.8420290283484584,0.8512417259742199,0.8789763091628552,0.8648867313915858
0.8839279576544992,0.8867355727820844,0.9036930215060506,0.8951339937272924
0.8552616598990551,0.8489221887858502,0.9107860578506951,0.878766687857597
0.8494798763667786,0.8325550366911274,0.9080215849148123,0.8686523012673646
0.8724883783472281,0.8741418764302059,0.9112716188456697,0.8923206696298219
0.8226409278310792,0.7996218128583629,0.9086435156304152,0.850653775023523
0.8361519268089825,0.9193813131313131,0.8084267791717553,0.8603414662964495
0.8447735464660712,0.8466221905563832,0.8913058302079782,0.868389582779697
0.8756963069940169,0.8548599473306201,0.9230918373941704,0.8876666355924304
0.8496599116471496,0.8612183735807735,0.8882482315877073,0.8745244923040908
0.8697259315994539,0.8860465116279069,0.9135738115095913,0.8995996304280874
0.8707630338957288,0.8674001158077591,0.9309551923435461,0.898054614669824
0.8568346432424102,0.8805531431625359,0.8723939373883116,0.8764545514994347
0.8620353310935298,0.8555465384855484,0.901051939513478,0.8777098209997117
0.8506709568905627,0.8754651162790698,0.8857647058823529,0.8805847953216375
0.8663289668968187,0.8890751445086705,0.8736722522010792,0.8813064030941126
0.857061401945761,0.8418642873914064,0.9158950124529025,0.8773206912371921
0.8751041066051637,0.8796943341209592,0.9207535255735635,0.8997557526674379
0.8151015743096265,0.8648095583866922,0.8153472740851382,0.8393503539737963
0.8662957286599587,0.8767383746197306,0.9024772129955824,0.8894216196853214
0.8230991864831039,0.7761711972238288,0.9535990904569033,0.8557854797053854
0.8664705668736609,0.895156766190862,0.8780264123257521,0.8865088428655206
0.861912570212469,0.8793880929276785,0.89304967827952,0.8861662352602817
0.8274839519955345,0.8313996544063195,0.8589097864201466,0.8449308538994638
0.8596541890769953,0.8548191027496382,0.9145352077785347,0.8836694392914848
0.8638660978011159,0.8569771732827245,0.9188853089141371,0.8868521549372613
0.8345094248429192,0.8897435897435897,0.8574127906976744,0.8732790525536638
0.867748554374184,0.8933963183013538,0.8988241058304752,0.8961019929660022
0.8574667962423065,0.8723317153049885,0.8935481938537111,0.8828125
0.8688924218335983,0.8782802249297095,0.9017862512780417,0.8898780379239739
0.8627965772073123,0.8733564366527368,0.9074397670108552,0.8900719349728621
0.8404106935296397,0.8205718439544464,0.9213085764809903,0.8680272980679888
0.8394019487948242,0.8210084611680539,0.8904058490002984,0.854300132421889
0.8455117254232024,0.8438540374698087,0.8906572964034725,0.8666242080917105
0.8312605437639766,0.821605550049554,0.9032345931222335,0.8604885010866392
0.8581073952948624,0.8659338102716222,0.8958960163677939,0.880660140191062
0.8342052668704444,0.8044482545125494,0.9166938022359709,0.8569109403140299
0.841225626740947,0.8581045545387609,0.8702794964796245,0.8641491446427626
0.847932882480541,0.8403357070193286,0.9102980880489283,0.8739189081964612
0.8625162951893421,0.8433741351782863,0.9198397956814488,0.8799489144316731
0.8130684245864616,0.780082584406121,0.9094925237879474,0.8398315943620721
0.8670780399274047,0.8492013451029844,0.9532853603869293,0.8982382037459011
0.8647488192357234,0.8860578451107108,0.8958813132665632,0.8909425017976512
